Time,Elastic Energy,Bulk free energy,Gradient Energy,Total Energy
370.675,3.12043111480199,8.02550384484097,3.02340834427948,14.1693433039224
421.875,3.12597936398341,8.00834556767482,3.02629313370712,14.1606180653653
447.475,3.13642784237052,7.97504356702588,3.03202807926897,14.1434994886654
498.675,3.14174391822245,7.95865799290707,3.03466942538077,14.1350713365103
524.275,3.15186957357258,7.9265592567262,3.04005570626534,14.1184845365641
575.475,3.15700422011903,7.91077700636213,3.04251969312784,14.110300919609
601.075,3.16686541134839,7.87969174536466,3.04760709932204,14.0941642560351
652.275,3.17185201979415,7.86441091253189,3.0499295133958,14.0861924457219
677.875,3.1814905730604,7.83420250998861,3.05476091429861,14.0704539973476
729.075,3.18635274190997,7.81935567490451,3.056964330938,14.0626727477525
754.675,3.19579934527817,7.78992267012749,3.06157611799396,14.0472981333996
805.875,3.2005545166053,7.77546151963214,3.06367701456541,14.0396930508029
831.475,3.20983215935509,7.74672571433869,3.06810060135272,14.0246584750465
882.675,3.2144936032566,7.73261349375714,3.07011224627028,14.017219343284
908.275,3.22361980790073,7.70451240035388,3.07437530814371,14.0025075163983
959.475000000001,3.22819782212608,7.69071993256488,3.07630895886126,13.9952267135522
985.075000000001,3.23718613919918,7.66320211319493,3.08043616336685,13.980824415761
1036.275,3.24168883130682,7.64970555237407,3.0823015798335,13.9736959635144
1061.875,3.25054987259857,7.62272778786131,3.08631491789106,13.9595925783509
1113.075,3.25498369778424,7.60950727360765,3.08812059705876,13.9526115684507
1138.675,3.2637258707006,7.58303284181916,3.09203948752233,13.9387982000421
1189.875,3.26809601573515,7.57007164190756,3.09379279211433,13.931960449757
1215.475,3.27672605764676,7.54406923769828,3.09763410107367,13.9184293964187
1266.675,3.28103672261165,7.53135316161911,3.09934135982927,13.91173124406
1292.275,3.28956009733118,7.50579616661288,3.10311942532394,13.898475689268
1343.475,3.29381470686224,7.49331313051199,3.10478603727212,13.8919138746464
1369.075,3.30223590352764,7.46817905936465,3.10851274513099,13.8789277080233
1420.275,3.30643726802865,7.45591873704541,3.11014329764131,13.8724993027154
1445.875,3.31476002918314,7.43118876294877,3.11382822264492,13.8597770147768
1497.075,3.3189104697085,7.41914228773964,3.1154266219071,13.8534793793552
1522.675,3.32713796682747,7.3948007952578,3.11907723115039,13.8410159932357
1573.875,3.33123941306445,7.3829604934648,3.12064683997316,13.8348467465024
1599.475,3.33937438223856,7.35899463140942,3.12426874898291,13.8226377626309
1650.675,3.3434284502281,7.34735377580215,3.12581252714526,13.8165947531755
1676.275,3.35147329703462,7.32375299610122,3.12940979867998,13.8046360918158
